image_name,blur_type,laplacian,grad_var,sobel_mag,tenengrad,label,predicted
151_NIKON-D3400-35MM_S.JPG,sharp,1987.0212542856736,12164.15906604244,100.27051914464018,62111802866.0,0,0
73_PANASONIC-DMC-TZ35_S.JPG,sharp,385.92411423280885,4834.336596103155,37.204051718882724,14671230414.0,0,0
235_IPHONE-SE_S.jpg,sharp,126.33428062035334,1364.650426936276,22.195327336447747,5842507082.0,0,0
199_CANON-6D-100MM_S.JPG,sharp,93.23591769487317,2088.1288616424363,22.497945958826236,7252379612.0,0,0
128_XIAOMI-MI8-SE_S.jpg,sharp,736.815984401439,2828.0887453750347,37.11242156657582,13229109270.0,0,0
347_XIAOMI-PROCOFONE-F1_S.jpg,sharp,617.9008861232583,2897.6880998603956,34.715527819606336,12906468910.0,0,0
156_HUAWEI-P30-LITE_S.jpg,sharp,785.4918980346155,4784.32604895799,66.40717218134456,28922573696.0,0,0
271_NIKON-D3400-18-55MM_S.JPG,sharp,191.178337472216,1606.2223313972565,28.564415273738422,6771163600.0,0,0
242_IPHONE-6S_S.jpeg,sharp,174.12739244598723,1174.172587566073,29.640413453929682,6457319848.0,0,0
30_HONOR-8X_S.jpg,sharp,1982.99504651666,3619.137544688962,37.18431446876447,15734336244.0,0,0
50_HONOR-8X_S.jpg,sharp,58.28823543971404,1343.4528359375047,19.905445518282836,5472558820.0,0,0
131_NIKON-D3400-18-55MM_S.JPG,sharp,1626.0931660893827,16425.436001105878,78.64124385197326,63206375192.0,0,0
150_NIKON-D3400-18-55MM_S.JPG,sharp,1887.9776358537897,10454.365587641416,71.9496816194338,43697114936.0,0,0
253_XIAOMI-REDMI-NOTE-7_S.jpg,sharp,471.8828768952781,2883.0560376567305,29.57930575668694,11821618666.0,0,0
182_HONOR-10_S.jpg,sharp,1141.9860127245965,7546.269546421703,41.306274246106085,29105778606.0,0,0
21_HUAWEI-Y9_S.jpg,sharp,110.24323365048849,1548.9553279637587,15.944181471117354,5672289438.0,0,0
96_HONOR-7X_S.jpg,sharp,194.56234642193382,2057.666748676581,25.981268432032675,8596309068.0,0,0
25_HUAWEI-Y9_S.jpg,sharp,2029.5902481732237,8585.781524977347,43.652063906765896,33002726490.0,0,0
111_IPHONE-7_S.jpeg,sharp,891.4627998143488,4603.395772976312,43.37308484728388,20398851528.0,0,0
328_SAMSUNG-GALAXY-J3_S.jpg,sharp,422.6720354449024,6752.695205248674,41.28577291234878,26604083086.0,0,0
27_HONOR-8X_S.jpg,sharp,303.198311681352,2223.709198584248,18.305664888727048,8049309460.0,0,0
256_SAMSUNG-GALAXY-GRAND-PRIME_S.jpg,sharp,81.54498957971867,560.6138023492002,21.97451564830056,2461909192.0,0,1
181_HONOR-10_S.jpg,sharp,143.3142796786456,1447.1082587711,17.08613846879151,5470560620.0,0,0
246_HONOR-9_S.jpg,sharp,216.5646139780479,1902.5127727725364,34.69653799324832,9771771562.0,0,0
260_HUAWEI-NOVA-LITE_S.jpg,sharp,63.70052940173239,1263.7429174738459,15.417981509603507,4723175550.0,0,1
344_XIAOMI-PROCOFONE-F1_S.jpg,sharp,334.8097399965748,798.6852272411098,27.20366292604606,4840408756.0,0,1
12_SAMSUNG-GALAXY-J5_S.jpg,sharp,148.47445418541952,848.4853767124333,21.703190010950408,4150831612.0,0,1
20_XIAOMI-REDMI-3S_S.jpg,sharp,24.445440161947342,457.95361495442074,10.048613872696016,1758236264.0,0,1
9_HUAWEI-P20_S.jpg,sharp,227.33517041464177,2106.5213789428,15.866215772737101,7418438794.0,0,0
220_IPHONE-6_S.jpg,sharp,539.8765310042594,5497.30026000164,45.63258735486888,23843464666.0,0,0
74_HONOR-8X_S.jpg,sharp,96.87617436700602,962.7667267531027,26.85528661268971,5297321476.0,0,0
179_CANON-6D-100MM_S.JPG,sharp,136.68648156994203,1817.2910747965716,20.235732617811802,6224996702.0,0,0
233_XIAOMI-REDMI-4_S.jpg,sharp,295.23910192700555,651.0869258080886,28.84330470463351,5570282416.0,0,1
309_SAMSUNG-GALAXY-A8_S.jpg,sharp,165.08203124456114,1282.6973677818391,34.14422188390288,5776795842.0,0,0
301_NIKON-D3400-35MM_S.JPG,sharp,900.9863979761308,15528.523569175206,72.92457389728396,58276855336.0,0,0
104_IPHONE-SE_S.jpg,sharp,208.050551072335,2726.4872659897974,32.10328799395436,11818840986.0,0,0
183_XIAOMI-REDMI-7_S.jpg,sharp,51.50476264882309,1099.4606939216058,11.946340675673518,3907547036.0,0,1
158_IPHONE-7_S.jpeg,sharp,320.15597178335247,1861.6568092498044,24.293032691756377,7712721852.0,0,0
191_NIKON-D3400-18-55MM_S.JPG,sharp,147.31955411739833,1069.3568690120512,21.097149193109423,4233665684.0,0,1
293_NIKON-D3400-35MM_S.JPG,sharp,886.496394533922,8772.719061193306,64.89572743591272,36297519500.0,0,0
266_SONY-NEX-5T_S.JPG,sharp,261.3779615008849,3047.8385783855974,22.530847512706764,8381142622.0,0,0
314_IPHONE-5S_S.jpeg,sharp,169.59540588168107,2253.166945794068,23.265040601473967,8790513738.0,0,0
135_NIKON-D3400-18-55MM_S.JPG,sharp,451.4472927902631,3962.4488436570027,32.72511524137003,14070920080.0,0,0
68_HONOR-8X_S.jpg,sharp,244.76977402938482,3607.6312922489683,33.91613077227514,14967170040.0,0,0
216_ASUS-ZENFONE-LIVE-ZB501KL_S.jpg,sharp,438.5928240674717,1115.2174687443514,24.220255109598,4015140120.0,0,1
167_HONOR-7X_S.jpg,sharp,145.31479646401203,1516.262490273548,21.680788209001438,6248419508.0,0,0
123_NIKON-D3400-35MM_S.JPG,sharp,535.9628333905671,4529.871988037462,19.586553552667556,13735801688.0,0,0
287_WILEYFOX-SWIFT-2-PLUS_S.jpg,sharp,327.98978700810807,775.1623019464396,22.798282754812277,4073478680.0,0,1
164_XIAOMI-MI8-SE_S.jpg,sharp,554.731682703908,2957.0766024173977,38.09957216891475,13868426336.0,0,0
325_SAMSUNG-GALAXY-J3_S.jpg,sharp,95.7129491607928,1621.91386741475,21.423983077617425,6545948284.0,0,0
51_IPHONE-SE_S.jpg,sharp,78.99032083474474,445.7655779973406,16.182733311229544,2226063206.0,0,1
121_HONOR-7X_S.jpg,sharp,742.5359444083468,8460.553265728851,45.39895920878718,33098150748.0,0,0
110_IPHONE-7_S.jpeg,sharp,603.370777839449,4491.526627585124,33.83957323398521,17731346794.0,0,0
313_XIAOMI-PROCOFONE-F1_S.jpg,sharp,549.6806609922209,3008.3894165736033,35.94112925630341,13527115436.0,0,0
70_HONOR-8X_S.jpg,sharp,86.06283060691806,1043.564986768599,17.357713432027122,4230548666.0,0,1
175_IPHONE-SE_S.jpg,sharp,208.00630855522763,2484.3573571078914,28.88548990879639,10439818376.0,0,0
205_HUAWEI-P20-LITE_S.jpg,sharp,235.7931474045745,1209.6073676000922,31.115645573148612,6850737394.0,0,0
332_XIAOMI-PROCOFONE-F1_S.jpg,sharp,137.2342137575662,1335.152253370651,16.84266847202849,5092391732.0,0,0
10_ASUS-ZENFONE-LIVE-ZB501KL_S.jpg,sharp,196.09391315509473,684.2709777589366,17.42083553154834,2330409932.0,0,1
316_IPHONE-7_S.jpeg,sharp,1065.1218645696163,5727.146412607889,52.40652379540063,26655609792.0,0,0
320_HONOR-7X_S.jpg,sharp,36.51249416943719,198.90458419593043,14.378733011103256,1276072576.0,0,1
39_XIAOMI-MI8-LITE_S.jpg,sharp,402.44524253081914,6302.573296038711,46.60976980896161,26660183016.0,0,0
279_NIKON-D3400-18-55MM_S.JPG,sharp,197.15209213966855,477.7737810683229,21.079926751575243,2577852686.0,0,1
84_IPHONE-XR_S.jpeg,sharp,410.640150659246,1462.0211723734064,31.938122605637954,7807900890.0,0,0
145_NIKON-D3400-18-55MM_S.JPG,sharp,2020.573253865731,11604.446034474062,75.20031929083787,48249372644.0,0,0
5_XIAOMI-PROCOFONE-F1_S.jpg,sharp,306.88732382659003,1065.7515597951217,24.338109035338363,5215916218.0,0,0
188_NIKON-D3400-18-55MM_S.JPG,sharp,349.27723459971673,7905.3173720810155,73.52243333050707,37210790932.0,0,0
283_HONOR-10_S.jpg,sharp,876.9625210139811,6800.69662080954,48.92361523559752,19018053460.0,0,0
75_HONOR-8X_S.jpg,sharp,816.2861759269884,8780.827594514967,47.259825049168235,34648050604.0,0,0
227_SAMSUNG-GALAXY-A3_S.jpg,sharp,68.77988960912005,425.7218908631583,14.279550972436306,1980636752.0,0,1
64_SAMSUNG-GALAXY-S5_S.jpg,sharp,31.021930658361814,383.2490979257942,12.21220401269556,1256058578.0,0,1
57_IPHONE-SE_S.jpg,sharp,198.47921385667954,2223.5620995966324,29.132883904335007,9664579316.0,0,0
45_HONOR-7X_S.jpg,sharp,184.27682903522825,2741.774129151116,35.112359168417534,12503173758.0,0,0
119_HONOR-7X_S.jpg,sharp,514.855237621449,3255.756108441488,30.70303085612753,13207125766.0,0,0
105_IPHONE-SE_S.jpg,sharp,52.06494299497701,284.41263976797416,13.430956923060657,1462144578.0,0,1
3_HUAWEI-NOVA-LITE_S.jpg,sharp,163.81808400592547,2920.6911274677336,27.354752570232353,11541593034.0,0,0
174_HUAWEI-P20_S.jpg,sharp,184.12973371630088,2972.376457169156,23.576726975346414,11098878678.0,0,0
35_IPHONE-6S_S.jpeg,sharp,321.7167596929351,2033.823890115683,36.1941558119267,10518813648.0,0,0
4_XIAOMI-PROCOFONE-F1_S.jpg,sharp,296.91663971278746,1848.6930234998833,25.808111170655923,7910724602.0,0,0
231_IPHONE-7-PLUS_S.jpg,sharp,3476.900789215748,14588.55916355055,88.23225481539282,70380913804.0,0,0
281_NIKON-D3400-18-55MM_S.JPG,sharp,175.08512354620248,4215.532585810933,30.85503143385701,14446032848.0,0,0
166_XIAOMI-MI8-SE_S.jpg,sharp,529.3919247391303,1043.1037977993308,27.17478363898691,5604343012.0,0,0
161_XIAOMI-MI8-SE_S.jpg,sharp,567.6413157446851,1351.9067353229125,27.45764200176416,6624364744.0,0,0
234_XIAOMI-REDMI-NOTE-5A-PRIME_S.jpg,sharp,151.31727056811343,409.89669376639546,18.044823409097734,2313721780.0,0,1
259_XIAOMI-REDMI-7_S.jpg,sharp,247.18382223515417,2567.661814903731,31.071879179536555,11114245492.0,0,0
336_ASUS-ZENFONE-LIVE-ZB501KL_S.jpg,sharp,683.0112152062356,2468.2283006624366,42.13487757798549,10011852376.0,0,0
241_HONOR-7X_S.jpg,sharp,766.6599765206106,9117.748928081637,43.58246933825359,34657053374.0,0,0
69_SAMSUNG-GALAXY-J3_S.jpg,sharp,151.3929500485187,2840.069575227588,27.940403964495797,11389849826.0,0,0
146_NIKON-D3400-18-55MM_S.JPG,sharp,1341.1343179083083,8514.597352190876,62.20788838866869,34620890248.0,0,0
90_HONOR-7X_S.jpg,sharp,415.14143795207116,3619.980370881647,32.77356488483863,14766320678.0,0,0
80_HUAWEI-P30-PRO_S.jpg,sharp,240.93440498508426,4887.281369368949,41.02720148547157,20669045558.0,0,0
341_XIAOMI-PROCOFONE-F1_S.jpg,sharp,229.91584799950286,829.12765003184,21.40965033648656,4050127246.0,0,1
340_XIAOMI-PROCOFONE-F1_S.jpg,sharp,313.92727659104554,1519.7059583814005,26.39610644629695,6972381522.0,0,0
206_IPHONE-7_S.jpg,sharp,533.577642817715,5897.4986829037925,32.51535473504595,28600590190.0,0,0
152_NIKON-D3400-18-55MM_S.JPG,sharp,2854.7820141788407,11619.974304674932,140.51990674910851,87683772926.0,0,0
23_HUAWEI-P20_S.jpg,sharp,2757.55183986018,18452.612593561465,84.73410254784055,80632812336.0,0,0
95_HONOR-7X_S.jpg,sharp,349.24654107841434,5270.776684129572,25.74870822336895,18666034800.0,0,0
288_XIAOMI-REDMI-NOTE-7_S.jpg,sharp,1087.996213254283,8793.22409882831,68.297355217971,42334429890.0,0,0
118_HONOR-7X_S.jpg,sharp,3069.6890177499304,10761.49231712069,53.947849464652855,43007961556.0,0,0
210_CANON-6D-70-200MM_S.JPG,sharp,3189.483519331971,2920.3665877370972,51.32944794386924,15529333926.0,0,1
212_IPHONE-SE_S.jpg,sharp,73.90510079416937,1010.026693846638,19.95742545523824,4430209036.0,0,1
17_HUAWEI-MATE20_S.jpg,sharp,1072.0919738947607,9647.597503929046,53.669339884923794,39409666378.0,0,0
308_IPHONE-6S_S.jpeg,sharp,168.59203193751813,2507.1270380237297,26.537513900681887,10102086090.0,0,0
108_XIAOMI-MI8-SE_S.jpg,sharp,67.8252412250327,2209.9918218432135,20.80488925544671,8313640810.0,0,0
109_HONOR-7X_S.jpg,sharp,312.31018834822976,3430.7357594979435,23.381021432923045,12511843470.0,0,0
250_IPHONE-SE_S.jpeg,sharp,146.58640085067452,2414.9267701397125,24.34332329354099,9460852958.0,0,0
159_NIKON-D3400-35MM_S.JPG,sharp,562.2091328236143,5813.234604393969,41.79620784969833,21134571760.0,0,0
268_NIKON-D3400-18-55MM_S.JPG,sharp,148.39513318894106,1482.261192237785,21.942728841879273,5489687140.0,0,0
200_HUAWEI-MATE20_S.jpg,sharp,95.4170067989611,1419.5000982402114,21.050034113597476,5859245664.0,0,0
116_BQ-5512L_S.jpg,sharp,252.34456269676323,2244.632475896656,25.10607996694648,9043803564.0,0,0
112_NIKON-D3400-35MM_S.JPG,sharp,384.59366852551557,3827.4972933784666,37.93190078836328,14722120752.0,0,0
102_NIKON-D3400-35MM_S.JPG,sharp,78.63588813463886,1152.9847498364854,13.655567676973742,3744485202.0,0,1
237_SAMSUNG-GALAXY-J5_S.jpg,sharp,165.29551826000503,1422.1842483680132,28.299795081886074,6993150424.0,0,0
67_HONOR-8X_S.jpg,sharp,45.7644788935284,515.3782881454825,13.554441297876062,2199182116.0,0,1
319_XIAOMI-REDMI-NOTE-4X_S.jpg,sharp,881.1249942556325,2749.061491280328,39.26658910382233,13498087672.0,0,0
224_ONEPLUS-3T_S.jpg,sharp,435.9247018448034,1023.4818265333462,23.491358614172412,4955546340.0,0,1
304_SAMSUNG-GALAXY-J7_S.jpg,sharp,41.45040474412704,583.2597935086512,15.35501828795355,2576465674.0,0,1
327_IPHONE-SE_S.jpg,sharp,1003.2253780069037,8267.940295213886,109.22860252901266,63540018510.0,0,0
225_HONOR-7C_S.jpg,sharp,110.29589936499279,2231.3340300854697,26.87349001291463,9290965830.0,0,0
173_IPHONE-SE_S.jpg,sharp,65.86281770683074,1263.2778617530673,13.590902709968391,4554984254.0,0,1
14_IPHONE-7_S.jpeg,sharp,76.71536248382905,764.8563235789724,27.458779988535344,4777860416.0,0,1
87_IPHONE-8-PLUS_S.jpg,sharp,220.23925095124093,2183.6748624923653,23.24380788185833,8568804110.0,0,0
0_IPHONE-SE_S.JPG,sharp,247.41364024664816,3318.0451058953063,22.100028269608483,11974076338.0,0,0
263_XIAOMI-REDMI-3S_S.jpg,sharp,500.5845934202921,4672.5896526052775,33.50943703503501,18230978616.0,0,0
180_HONOR-10_S.jpg,sharp,1223.673823332429,4602.73263475115,33.84991803870502,18083373392.0,0,0
82_HONOR-8X_S.jpg,sharp,135.95960998650546,1963.0426467687269,27.465594026067304,8548205992.0,0,0
76_HONOR-8X_S.jpg,sharp,1399.3169490616035,6651.308268094307,65.5092396429666,34422974044.0,0,0
290_IPHONE-SE_S.jpg,sharp,212.46902877904154,1753.3412825953762,34.04566661777163,9161771418.0,0,0
305_HONOR-9_S.jpg,sharp,421.00079250053955,3441.080650692665,28.82446040187377,13438330344.0,0,0
160_HUAWEI-P20-LITE_S.jpg,sharp,382.6133597551259,1888.9702861671797,33.66366221443771,9507058294.0,0,0
295_HONOR-7X_S.jpg,sharp,2866.423364772388,9858.370876051495,109.92642710293465,69024162256.0,0,0
171_HUAWEI-P20-LITE_S.jpg,sharp,85.38899204436166,310.11102576838385,12.880575548452775,1497430236.0,0,1
297_NIKON-D3400-35MM_S.JPG,sharp,729.1966488620341,3357.2779738327754,72.2219844397271,23966812076.0,0,0
71_SAMSUNG-GALAXY-A6_S.jpg,sharp,112.90936886091214,1721.6951313405148,19.627599217403066,4297748544.0,0,0
86_HONOR-8X_S.jpg,sharp,164.29274292650354,1195.2367987451707,28.3185250623348,6282571396.0,0,0
40_IPHONE-6S_S.jpeg,sharp,155.75743926465898,2143.333981868041,17.472244267037095,7702671424.0,0,0
330_XIAOMI-PROCOFONE-F1_S.jpg,sharp,602.8650806666537,2946.847617305464,30.054751642158134,12111479718.0,0,0
130_NIKON-D3400-18-55MM_S.JPG,sharp,1410.6875330406383,8609.43348232023,84.18762236241956,43881247364.0,0,0
248_IPHONE-7_S.jpeg,sharp,731.2204466240163,5138.03427210089,36.23659332925718,20293484444.0,0,0
11_XIAOMI-MI8-SE_S.jpg,sharp,254.43586628636658,1716.2547672241435,23.986134203347007,7208716944.0,0,0
44_SONY-XPERIA-E5_S.jpg,sharp,2704.50681434187,16565.54690925455,110.0822069016289,67673195196.0,0,0
274_NIKON-D3400-18-55MM_S.JPG,sharp,198.38416215941808,1076.487942197203,22.897783234925395,4475058406.0,0,0
176_HONOR-7X_S.jpg,sharp,540.9017853762463,5426.861893535878,31.432849999574497,20179486358.0,0,0
338_IPHONE-SE_S.jpg,sharp,140.48148975862276,2490.44699087072,25.973414818385535,9956434436.0,0,0
